Id,SessionDateTime,CustomerAction,CustomerId,BookId,Name,BookPrice,Quantity,TotalCharges,Transaction,OrderID
90307,32:42.0,Browsed,308,15492,Phrase book,5,1,5,Cancelled,2A622002-E913-43B2-AF86-E1B9B5398D31
90308,32:42.0,Added to Cart,190,11077,The book of ballet,5,1,5,Browsed,2A622002-E913-43B2-AF86-E1B9B5398D31
90309,32:42.0,Purchased,382,2123,Financial management,5,1,5,Completed,2A622002-E913-43B2-AF86-E1B9B5398D31
90310,18:41.6,Added to Cart,158,19855,The language of politics,5,1,5,Browsed,C77BE345-C2F2-4577-8486-73F748A92FB8
90311,18:41.6,Purchased,406,6356,Art history,5,1,5,Completed,C77BE345-C2F2-4577-8486-73F748A92FB8
90312,18:41.6,Added to Cart,354,2980,Arts and ideas,5,1,5,Added to Cart,C77BE345-C2F2-4577-8486-73F748A92FB8
90313,18:41.6,Browsed,114,1756,Encyclopedia of philosophy,5,1,5,Cancelled,C77BE345-C2F2-4577-8486-73F748A92FB8
90314,18:41.6,Added to Cart,352,20307,The American political process,5,1,5,Browsed,C77BE345-C2F2-4577-8486-73F748A92FB8
90315,36:41.1,Purchased,187,12928,History of modern art,5,1,5,Completed,322667D7-862A-4EFA-83B2-28C54B377885
90316,36:41.1,Browsed,258,18217,Contextualism in philosophy,5,1,5,Cancelled,322667D7-862A-4EFA-83B2-28C54B377885
90317,36:41.1,Browsed,269,20904,Non-equilibrium thermodynamics and statistical mechanics,5,1,5,Cancelled,322667D7-862A-4EFA-83B2-28C54B377885
90318,36:41.1,Purchased,18,108,The slimy book,5,1,5,Completed,322667D7-862A-4EFA-83B2-28C54B377885
90319,40:40.6,Added to Cart,32,17257,Microcomputer programs for groundwater studies,5,1,5,Added to Cart,BB7A9D30-4D17-4E87-9389-888FE9FE6C39
90320,40:40.6,Added to Cart,375,5767,The jungle book,5,1,5,Added to Cart,BB7A9D30-4D17-4E87-9389-888FE9FE6C39
90321,40:40.6,Purchased,355,14180,Echoes 11,5,1,5,Completed,BB7A9D30-4D17-4E87-9389-888FE9FE6C39
90322,40:40.6,Purchased,323,5368,The joke book,5,1,5,Completed,BB7A9D30-4D17-4E87-9389-888FE9FE6C39
90323,40:40.6,Purchased,178,2121,Poetry,5,1,5,Completed,BB7A9D30-4D17-4E87-9389-888FE9FE6C39
90324,40:40.6,Purchased,184,19489,Comparative approaches to Chinese philosophy,5,1,5,Completed,BB7A9D30-4D17-4E87-9389-888FE9FE6C39
90325,26:40.2,Added to Cart,420,4570,Adventures of a bystander,5,1,5,Browsed,7FC27B89-5784-4092-B0D6-B2A87D83EA42
90326,26:40.2,Purchased,150,12493,A Fortran programming course,5,1,5,Completed,7FC27B89-5784-4092-B0D6-B2A87D83EA42
90327,26:40.2,Purchased,317,1193,Handwriting. Book 4,5,1,5,Completed,7FC27B89-5784-4092-B0D6-B2A87D83EA42
90328,26:40.2,Purchased,197,13992,The rhetoric of fiction,5,1,5,Completed,7FC27B89-5784-4092-B0D6-B2A87D83EA42
90329,51:39.7,Added to Cart,218,4434,Contexts of international politics,5,1,5,Added to Cart,DD6F25CE-4B4B-4151-8BC3-4534A90E1EA3
90330,51:39.7,Purchased,259,10112,Operations management,5,1,5,Completed,DD6F25CE-4B4B-4151-8BC3-4534A90E1EA3
90331,51:39.7,Added to Cart,314,12405,Professionalism in medical assisting,5,1,5,Added to Cart,DD6F25CE-4B4B-4151-8BC3-4534A90E1EA3
90332,51:39.7,Purchased,227,15314,Another second poetry book,5,1,5,Completed,DD6F25CE-4B4B-4151-8BC3-4534A90E1EA3
90333,51:39.7,Purchased,239,20159,Inside book publishing,5,1,5,Completed,DD6F25CE-4B4B-4151-8BC3-4534A90E1EA3
90334,51:39.7,Browsed,290,18493,A concise economic history of the world,5,1,5,Cancelled,DD6F25CE-4B4B-4151-8BC3-4534A90E1EA3
90335,37:39.3,Purchased,68,14557,Art in action,5,1,5,Completed,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
90336,37:39.3,Added to Cart,77,11843,The art & practice of investment,5,1,5,Browsed,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
90337,37:39.3,Browsed,210,17699,Psychology for AS level,5,1,5,Cancelled,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
90338,37:39.3,Added to Cart,497,9992,Cognitive science,5,1,5,Added to Cart,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
90339,37:39.3,Added to Cart,287,11771,Electric motors and drives,5,1,5,Added to Cart,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
90340,37:39.3,Added to Cart,151,4599,The Science fictional olympics,5,1,5,Added to Cart,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
90341,37:39.3,Added to Cart,357,4148,The art of meditation,5,1,5,Added to Cart,D227CE53-D490-4388-AB2B-0B4CAD4BED5A
90342,22:38.8,Added to Cart,65,4326,The ulcer diet cook book,5,1,5,Browsed,C5E3A74B-42E4-47E6-9375-46F985B3283B
90343,22:38.8,Purchased,278,6567,Efficient memory programming,5,1,5,Completed,C5E3A74B-42E4-47E6-9375-46F985B3283B
90344,22:38.8,Added to Cart,233,7083,Social psychology,5,1,5,Browsed,C5E3A74B-42E4-47E6-9375-46F985B3283B
90345,22:38.8,Purchased,4,17644,Elements of International Political Theory,5,1,5,Completed,C5E3A74B-42E4-47E6-9375-46F985B3283B
90346,22:38.8,Browsed,298,17995,Oxford science programme,5,1,5,Cancelled,C5E3A74B-42E4-47E6-9375-46F985B3283B
90347,22:38.8,Browsed,322,4821,How to make love all night (and drive a woman wild),5,1,5,Cancelled,C5E3A74B-42E4-47E6-9375-46F985B3283B
90348,22:38.8,Browsed,232,1824,The psychology of religion,5,1,5,Cancelled,C5E3A74B-42E4-47E6-9375-46F985B3283B
90349,28:38.4,Browsed,376,19758,Philosophy of science,5,1,5,Cancelled,280AFD15-4F0F-456B-A65E-17E6A8497A80
90350,28:38.4,Purchased,309,20365,Narrative Fiction: Contemporary Poetics,5,1,5,Completed,280AFD15-4F0F-456B-A65E-17E6A8497A80
90351,46:38.0,Browsed,481,12714,Introductory physical science,5,1,5,Cancelled,BCFCCD2E-E32F-4C5C-842A-42DCB595E21B
90352,46:38.0,Browsed,171,4003,The singing book,5,1,5,Cancelled,BCFCCD2E-E32F-4C5C-842A-42DCB595E21B
90353,46:38.0,Browsed,228,2244,The great adventure,5,1,5,Cancelled,BCFCCD2E-E32F-4C5C-842A-42DCB595E21B
90354,46:38.0,Purchased,382,8436,Sources of world history,5,1,5,Completed,BCFCCD2E-E32F-4C5C-842A-42DCB595E21B
90355,46:38.0,Added to Cart,48,19525,Religion without God,5,1,5,Browsed,BCFCCD2E-E32F-4C5C-842A-42DCB595E21B
90356,46:38.0,Added to Cart,393,18411,The science of conflict,5,1,5,Browsed,BCFCCD2E-E32F-4C5C-842A-42DCB595E21B
90357,43:37.5,Purchased,406,10910,Modern art,5,1,5,Completed,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
90358,43:37.5,Purchased,271,16518,Post-war Russian poetry,5,1,5,Completed,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
90359,43:37.5,Added to Cart,81,18359,The art of war,5,1,5,Browsed,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
90360,43:37.5,Browsed,312,4154,Philosophy and practical education,5,1,5,Cancelled,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
90361,43:37.5,Added to Cart,306,3675,The living art,5,1,5,Added to Cart,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
90362,43:37.5,Browsed,476,1038,Fiction,5,1,5,Cancelled,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
90363,43:37.5,Browsed,33,6721,Environmental science demystified,5,1,5,Cancelled,89EE66E4-552E-4000-B2A5-DE4AB2BD30CC
90364,17:37.0,Purchased,117,19399,Politics & society,5,1,5,Completed,45FDA582-233D-493C-9109-FAF68D9A375F
90365,17:37.0,Added to Cart,150,16492,A wonder book,5,1,5,Browsed,45FDA582-233D-493C-9109-FAF68D9A375F
90366,17:37.0,Browsed,97,18324,Alice's adventures in Wonderland,5,1,5,Cancelled,45FDA582-233D-493C-9109-FAF68D9A375F
90367,06:36.7,Added to Cart,152,14819,Sunburst,5,1,5,Added to Cart,D8FA1C78-7243-4543-B720-606161B9510B
90368,06:36.7,Added to Cart,145,18853,The musical Wesleys,5,1,5,Browsed,D8FA1C78-7243-4543-B720-606161B9510B
90369,06:36.7,Added to Cart,327,20473,The Routledge anthology of Renaissance drama,5,1,5,Browsed,D8FA1C78-7243-4543-B720-606161B9510B
90370,06:36.7,Browsed,222,2371,Understanding Art,5,1,5,Cancelled,D8FA1C78-7243-4543-B720-606161B9510B
90371,06:36.7,Purchased,185,12922,Psychology,5,1,5,Completed,D8FA1C78-7243-4543-B720-606161B9510B
90372,06:36.7,Purchased,87,10062,Philosophy,5,1,5,Completed,D8FA1C78-7243-4543-B720-606161B9510B
90373,04:36.2,Browsed,405,4365,Restoring musical boxes,5,1,5,Cancelled,292CBFD9-8279-4E05-9AE7-7746E3E5CA38
90374,04:36.2,Purchased,67,6116,Seventeenth century poetry,5,1,5,Completed,292CBFD9-8279-4E05-9AE7-7746E3E5CA38
90375,04:36.2,Added to Cart,234,10644,Management,5,1,5,Added to Cart,292CBFD9-8279-4E05-9AE7-7746E3E5CA38
90376,49:35.8,Added to Cart,231,9043,World philosophy,5,1,5,Added to Cart,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
90377,49:35.8,Browsed,129,5346,Children making books,5,1,5,Cancelled,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
90378,49:35.8,Browsed,4,17667,Politics and religion,5,1,5,Cancelled,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
90379,49:35.8,Added to Cart,8,18294,Music from the Tang Court,5,1,5,Added to Cart,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
90380,49:35.8,Purchased,408,12488,Forms of prose fiction,5,1,5,Completed,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
90381,49:35.8,Browsed,337,5085,Exploring philosophy,5,1,5,Cancelled,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
90382,49:35.8,Purchased,493,9371,Rodeo Drive,5,1,5,Completed,218F5B15-4BC1-4688-9CE5-EFD79E1F3DFC
90383,27:35.4,Added to Cart,431,9995,A HISTORY OF MODERN PSYCHOLOGY,5,1,5,Added to Cart,C0798B89-5DC6-4F83-8511-D55364ABCA53
90384,27:35.4,Added to Cart,376,9996,Principles of medical imaging,5,1,5,Browsed,C0798B89-5DC6-4F83-8511-D55364ABCA53
90385,27:35.4,Browsed,335,16673,The beachcomber's book,5,1,5,Cancelled,C0798B89-5DC6-4F83-8511-D55364ABCA53
90386,27:35.4,Browsed,197,7593,Management strategy,5,1,5,Cancelled,C0798B89-5DC6-4F83-8511-D55364ABCA53
90387,27:35.4,Browsed,191,21088,Test authoring program,5,1,5,Cancelled,C0798B89-5DC6-4F83-8511-D55364ABCA53
90388,57:35.0,Purchased,432,8814,Managing change,5,1,5,Completed,7E712CE2-E274-43A3-9CCD-F61C3EDEA0A2
90389,57:35.0,Browsed,477,3262,Reentry programs for female scientists,5,1,5,Cancelled,7E712CE2-E274-43A3-9CCD-F61C3EDEA0A2
90390,57:35.0,Added to Cart,79,6518,Renaissance Latin poetry,5,1,5,Browsed,7E712CE2-E274-43A3-9CCD-F61C3EDEA0A2
90391,57:35.0,Browsed,402,17355,Browning's major poetry,5,1,5,Cancelled,7E712CE2-E274-43A3-9CCD-F61C3EDEA0A2
90392,57:35.0,Purchased,345,20173,Global political Islam,5,1,5,Completed,7E712CE2-E274-43A3-9CCD-F61C3EDEA0A2
90393,43:34.5,Browsed,159,9905,Medical and veterinary entomology,5,1,5,Cancelled,90E0B723-4D80-46AC-A002-446C970AD5D5
90394,43:34.5,Browsed,226,11194,Classroom management,5,1,5,Cancelled,90E0B723-4D80-46AC-A002-446C970AD5D5
90395,43:34.5,Purchased,472,18921,The Cambridge dictionary of psychology,5,1,5,Completed,90E0B723-4D80-46AC-A002-446C970AD5D5
90396,43:34.5,Added to Cart,143,17959,Poetry & prose,5,1,5,Added to Cart,90E0B723-4D80-46AC-A002-446C970AD5D5
90397,43:34.5,Added to Cart,444,6533,William Blake & his poetry,5,1,5,Added to Cart,90E0B723-4D80-46AC-A002-446C970AD5D5
90398,43:34.5,Browsed,150,3002,Philosophy,5,1,5,Cancelled,90E0B723-4D80-46AC-A002-446C970AD5D5
90399,33:34.2,Purchased,295,13368,Programming structures,5,1,5,Completed,66200A77-4103-4198-85B9-D2560119048C
90400,33:34.2,Purchased,406,11912,Philosophy and religious belief,5,1,5,Completed,66200A77-4103-4198-85B9-D2560119048C
90401,33:34.2,Purchased,236,2940,New music composition,5,1,5,Completed,66200A77-4103-4198-85B9-D2560119048C
90402,33:34.2,Added to Cart,12,14129,Counseling  psychology  and children,5,1,5,Added to Cart,66200A77-4103-4198-85B9-D2560119048C
90403,33:34.2,Purchased,206,8674,A history of musical style,5,1,5,Completed,66200A77-4103-4198-85B9-D2560119048C
90404,18:33.7,Browsed,314,18430,The twentieth-century world,5,1,5,Cancelled,18D038DF-3C01-4EB4-8101-A820AE095F68
90405,18:33.7,Purchased,423,7712,Medical insurance for pharmacy technicians,5,1,5,Completed,18D038DF-3C01-4EB4-8101-A820AE095F68
90406,18:33.7,Purchased,229,13275,Psychology,5,1,5,Completed,18D038DF-3C01-4EB4-8101-A820AE095F68
90407,18:33.7,Browsed,73,5542,Black American women fiction writers,5,1,5,Cancelled,18D038DF-3C01-4EB4-8101-A820AE095F68
90408,18:33.7,Browsed,499,19643,Time  space  and philosophy,5,1,5,Cancelled,18D038DF-3C01-4EB4-8101-A820AE095F68
90409,08:33.3,Added to Cart,10,9983,Dynamic programming and its applications,5,1,5,Added to Cart,288D1E98-C5BA-4225-BFA9-2DA4916B037E
90410,08:33.3,Purchased,61,19231,The C++ programming language,5,1,5,Completed,288D1E98-C5BA-4225-BFA9-2DA4916B037E
90411,08:33.3,Browsed,73,21357,The Hollywood musical,5,1,5,Cancelled,288D1E98-C5BA-4225-BFA9-2DA4916B037E
90412,08:33.3,Purchased,73,607,Macmillan life science,5,1,5,Completed,288D1E98-C5BA-4225-BFA9-2DA4916B037E
90413,18:32.9,Browsed,133,295,The bloody affray at Riverside Drive,5,1,5,Cancelled,5EDCE62C-F2FB-44A4-B59E-EB61EEE11472
90414,18:32.9,Purchased,243,13630,Victorian Christmas crafts,5,1,5,Completed,5EDCE62C-F2FB-44A4-B59E-EB61EEE11472
90415,18:32.9,Purchased,224,14508,Lewis Carroll's Alice's adventures in Wonderland,5,1,5,Completed,5EDCE62C-F2FB-44A4-B59E-EB61EEE11472
90416,18:32.9,Purchased,256,10686,Social psychology,5,1,5,Completed,5EDCE62C-F2FB-44A4-B59E-EB61EEE11472
90417,18:32.9,Added to Cart,456,6676,Careers for courageous people & other adventurous types,5,1,5,Added to Cart,5EDCE62C-F2FB-44A4-B59E-EB61EEE11472
90418,18:32.9,Browsed,408,9852,Representing musical structure,5,1,5,Cancelled,5EDCE62C-F2FB-44A4-B59E-EB61EEE11472
90419,16:32.5,Browsed,18,15738,Writing through music,5,1,5,Cancelled,B2F1E692-17A0-41E7-B088-11B381044516
90420,16:32.5,Added to Cart,91,3025,Medical genetics,5,1,5,Browsed,B2F1E692-17A0-41E7-B088-11B381044516
90421,16:32.5,Added to Cart,323,13001,Music lessons you can teach,5,1,5,Browsed,B2F1E692-17A0-41E7-B088-11B381044516
90422,16:32.5,Browsed,128,11718,Concepts in science,5,1,5,Cancelled,B2F1E692-17A0-41E7-B088-11B381044516
90423,16:32.5,Added to Cart,355,3357,Modern earth science,5,1,5,Added to Cart,B2F1E692-17A0-41E7-B088-11B381044516
90424,16:32.5,Browsed,256,6420,Child psychology,5,1,5,Cancelled,B2F1E692-17A0-41E7-B088-11B381044516
90425,33:32.1,Browsed,67,8919,Strategic management,5,1,5,Cancelled,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
90426,33:32.1,Purchased,478,4971,My world,5,1,5,Completed,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
90427,33:32.1,Browsed,380,2737,International management,5,1,5,Cancelled,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
90428,33:32.1,Added to Cart,158,18355,Modern drama,5,1,5,Browsed,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
90429,33:32.1,Added to Cart,380,6284,Philosophy,5,1,5,Browsed,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
90430,33:32.1,Purchased,218,2585,Glencoe science voyages,5,1,5,Completed,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
90431,33:32.1,Added to Cart,326,18307,Music workshop books,5,1,5,Browsed,79BF9122-66E8-4CAA-8B07-FE1A0E720B3C
90432,03:31.7,Purchased,459,2533,Merrill life science,5,1,5,Completed,DDB0D1EF-2A37-4435-98CB-38C2F35D34A5
90433,03:31.7,Purchased,416,6337,The psychology of being human,5,1,5,Completed,DDB0D1EF-2A37-4435-98CB-38C2F35D34A5
90434,03:31.7,Browsed,418,661,Active science,5,1,5,Cancelled,DDB0D1EF-2A37-4435-98CB-38C2F35D34A5
90435,03:31.7,Purchased,398,2506,Administering medications,5,1,5,Completed,DDB0D1EF-2A37-4435-98CB-38C2F35D34A5
90436,12:31.3,Added to Cart,169,11365,Meat science,5,1,5,Browsed,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
90437,12:31.3,Purchased,59,21713,Social psychology,5,1,5,Completed,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
90438,12:31.3,Browsed,232,13353,The boardgame book,5,1,5,Cancelled,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
90439,12:31.3,Added to Cart,91,1283,Medical sociology,5,1,5,Browsed,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
90440,12:31.3,Browsed,329,7887,Calculator programs for chemical engineers,5,1,5,Cancelled,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
90441,12:31.3,Browsed,434,12908,The World: A Brief History,5,1,5,Cancelled,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
90442,12:31.3,Browsed,454,1742,Medical oncology,5,1,5,Cancelled,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
90443,12:31.3,Purchased,384,16032,Fictions of feminist ethnography,5,1,5,Completed,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
90444,22:31.0,Added to Cart,31,9285,Managing change,5,1,5,Browsed,CDF65485-5789-4BCC-B03E-81AC0FD28681
90445,22:31.0,Purchased,150,11399,Management control,5,1,5,Completed,CDF65485-5789-4BCC-B03E-81AC0FD28681
90446,22:31.0,Purchased,304,21568,The Bible in art,5,1,5,Completed,CDF65485-5789-4BCC-B03E-81AC0FD28681
90447,22:31.0,Purchased,97,447,How to write poetry,5,1,5,Completed,CDF65485-5789-4BCC-B03E-81AC0FD28681
90448,22:31.0,Purchased,493,20379,Narrative fiction,5,1,5,Completed,CDF65485-5789-4BCC-B03E-81AC0FD28681
90449,00:30.6,Browsed,124,9335,Michael Schumacher,5,1,5,Cancelled,80A9F45B-17B3-4349-817F-F0F3908E1135
90450,00:30.6,Purchased,58,12411,Mastering the fundamentals of music,5,1,5,Completed,80A9F45B-17B3-4349-817F-F0F3908E1135
90451,00:30.6,Browsed,292,20113,Post-secular philosophy,5,1,5,Cancelled,80A9F45B-17B3-4349-817F-F0F3908E1135
90452,00:30.6,Purchased,450,2083,The human adventure,5,1,5,Completed,80A9F45B-17B3-4349-817F-F0F3908E1135
90453,00:30.6,Added to Cart,23,20695,Revealing art,5,1,5,Added to Cart,80A9F45B-17B3-4349-817F-F0F3908E1135
90454,00:30.6,Purchased,102,3079,Exploring music,5,1,5,Completed,80A9F45B-17B3-4349-817F-F0F3908E1135
90455,59:30.2,Added to Cart,195,5473,Africa's three religions,5,1,5,Added to Cart,7922391D-773F-423D-B2B3-4857BED1ABF1
90456,59:30.2,Browsed,427,20465,Feminist approaches to art therapy,5,1,5,Cancelled,7922391D-773F-423D-B2B3-4857BED1ABF1
90457,48:29.8,Browsed,319,14558,Art in action,5,1,5,Cancelled,C2E68A46-B5CC-4107-84F7-9CD3181F448E
90458,48:29.8,Added to Cart,401,13429,Psychology of motor learning,5,1,5,Added to Cart,C2E68A46-B5CC-4107-84F7-9CD3181F448E
90459,48:29.8,Browsed,434,10742,ANS COBOL programming,5,1,5,Cancelled,C2E68A46-B5CC-4107-84F7-9CD3181F448E
90460,48:29.8,Browsed,250,15110,The reference book,5,1,5,Cancelled,C2E68A46-B5CC-4107-84F7-9CD3181F448E
90461,48:29.8,Added to Cart,291,6134,World history,5,1,5,Browsed,C2E68A46-B5CC-4107-84F7-9CD3181F448E
90462,30:29.4,Purchased,486,15961,Modern Australian styles,5,1,5,Completed,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
90463,30:29.4,Purchased,59,21250,White weddings,5,1,5,Completed,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
90464,30:29.4,Browsed,314,9742,Evaluation of human service programs,5,1,5,Cancelled,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
90465,30:29.4,Purchased,158,19677,Popular fiction,5,1,5,Completed,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
90466,30:29.4,Browsed,66,19927,Political philosophy,5,1,5,Cancelled,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
90467,30:29.4,Browsed,242,11972,Music  music  music,5,1,5,Cancelled,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
90468,30:29.4,Browsed,372,18333,Music & song,5,1,5,Cancelled,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
90469,30:29.4,Purchased,155,21064,The art of time,5,1,5,Completed,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
90470,53:29.1,Browsed,313,18830,Party/politics,5,1,5,Cancelled,38851241-E604-460D-A935-DEBA4CB1E280
90471,53:29.1,Browsed,424,20407,Art and knowledge,5,1,5,Cancelled,38851241-E604-460D-A935-DEBA4CB1E280
90472,53:29.1,Purchased,194,15712,The little philosophy book,5,1,5,Completed,38851241-E604-460D-A935-DEBA4CB1E280
90473,53:29.1,Browsed,246,13394,Psychology,5,1,5,Cancelled,38851241-E604-460D-A935-DEBA4CB1E280
90474,53:29.1,Added to Cart,357,13764,The collecting book,5,1,5,Added to Cart,38851241-E604-460D-A935-DEBA4CB1E280
90475,39:28.9,Browsed,382,9158,Psychology,5,1,5,Cancelled,1A0836CC-21D8-4BAA-A15E-4EC2F493D0F7
90476,39:28.9,Browsed,19,18473,Desire and domestic fiction,5,1,5,Cancelled,1A0836CC-21D8-4BAA-A15E-4EC2F493D0F7
90477,39:28.9,Added to Cart,56,10374,World War I,5,1,5,Browsed,1A0836CC-21D8-4BAA-A15E-4EC2F493D0F7
90478,39:28.9,Added to Cart,479,12691,Modern poetry,5,1,5,Browsed,1A0836CC-21D8-4BAA-A15E-4EC2F493D0F7
90479,09:28.5,Browsed,120,16013,Non-renunciation,5,1,5,Cancelled,09C32021-DEA2-428A-ACFB-BA3C14763CD8
90480,09:28.5,Purchased,261,7239,Film art,5,1,5,Completed,09C32021-DEA2-428A-ACFB-BA3C14763CD8
90481,09:28.5,Added to Cart,268,9039,Austrian philosophy,5,1,5,Added to Cart,09C32021-DEA2-428A-ACFB-BA3C14763CD8
90482,19:28.1,Browsed,253,21070,The psychology of personality,5,1,5,Cancelled,103B1D99-A2F5-44B9-B816-75465097DEB8
90483,19:28.1,Browsed,312,17610,Jewish ethics  philosophy and mysticism,5,1,5,Cancelled,103B1D99-A2F5-44B9-B816-75465097DEB8
90484,19:28.1,Added to Cart,200,20842,Fifty Key Figures in Science Fiction,5,1,5,Added to Cart,103B1D99-A2F5-44B9-B816-75465097DEB8
90485,21:27.8,Added to Cart,474,5777,The OK book,5,1,5,Added to Cart,A3D56AAE-4D73-47D1-B1DF-20E6B2F44E1E
90486,21:27.8,Browsed,232,10403,History of art,5,1,5,Cancelled,A3D56AAE-4D73-47D1-B1DF-20E6B2F44E1E
90487,21:27.8,Purchased,56,374,Victims at Sarajevo,5,1,5,Completed,A3D56AAE-4D73-47D1-B1DF-20E6B2F44E1E
90488,21:27.8,Browsed,133,7036,Film art,5,1,5,Cancelled,A3D56AAE-4D73-47D1-B1DF-20E6B2F44E1E
90489,21:27.8,Browsed,220,16943,The art of war,5,1,5,Cancelled,A3D56AAE-4D73-47D1-B1DF-20E6B2F44E1E
90490,23:27.5,Added to Cart,254,6484,Nineteenth-century Scottish fiction,5,1,5,Browsed,0E924BB2-CF42-4A53-869B-AA43C15C0C8B
90491,23:27.5,Purchased,128,6810,Forms of feeling in Victorian fiction,5,1,5,Completed,0E924BB2-CF42-4A53-869B-AA43C15C0C8B
90492,23:27.5,Added to Cart,201,15135,The Oxford dictionary of philosophy,5,1,5,Browsed,0E924BB2-CF42-4A53-869B-AA43C15C0C8B
90493,23:27.5,Browsed,242,7987,The logic book,5,1,5,Cancelled,0E924BB2-CF42-4A53-869B-AA43C15C0C8B
90494,23:27.5,Purchased,445,18494,A concise economic history of the world,5,1,5,Completed,0E924BB2-CF42-4A53-869B-AA43C15C0C8B
90495,05:27.1,Added to Cart,187,8029,Science,5,1,5,Added to Cart,B57813BE-8442-4BBA-9FFF-BA9A395F6FC8
90496,05:27.1,Browsed,115,10277,Educational psychology,5,1,5,Cancelled,B57813BE-8442-4BBA-9FFF-BA9A395F6FC8
90497,05:27.1,Purchased,211,4234,Crime in wartime,5,1,5,Completed,B57813BE-8442-4BBA-9FFF-BA9A395F6FC8
90498,05:27.1,Purchased,403,20113,Post-secular philosophy,5,1,5,Completed,B57813BE-8442-4BBA-9FFF-BA9A395F6FC8
90499,07:26.8,Purchased,230,8317,Poetry for you,5,1,5,Completed,34D08E88-D64B-4858-BFB0-34C6225B2341
90500,07:26.8,Purchased,269,5603,Eighteenth-century British fiction,5,1,5,Completed,34D08E88-D64B-4858-BFB0-34C6225B2341
90501,07:26.8,Added to Cart,65,6998,Environmental science,5,1,5,Added to Cart,34D08E88-D64B-4858-BFB0-34C6225B2341
90502,07:26.8,Browsed,365,9485,The good book,5,1,5,Cancelled,34D08E88-D64B-4858-BFB0-34C6225B2341
90503,07:26.8,Purchased,375,7728,Experience music!,5,1,5,Completed,34D08E88-D64B-4858-BFB0-34C6225B2341
90504,42:26.5,Added to Cart,356,19737,Philosophy and organization,5,1,5,Added to Cart,F7671B09-200C-4C23-85EF-AF4E67F9ECD2
90505,42:26.5,Purchased,113,12784,Management,5,1,5,Completed,F7671B09-200C-4C23-85EF-AF4E67F9ECD2
90506,42:26.5,Added to Cart,424,5339,The program,5,1,5,Browsed,F7671B09-200C-4C23-85EF-AF4E67F9ECD2
90507,42:26.5,Browsed,171,19025,Medical dosage calculations,5,1,5,Cancelled,F7671B09-200C-4C23-85EF-AF4E67F9ECD2
90508,42:26.5,Purchased,275,19955,Radio drama,5,1,5,Completed,F7671B09-200C-4C23-85EF-AF4E67F9ECD2
90509,42:26.5,Browsed,414,20688,Elizabethan non-conformist exts,5,1,5,Cancelled,F7671B09-200C-4C23-85EF-AF4E67F9ECD2
90510,04:26.2,Purchased,34,14121,The conduct of science,5,1,5,Completed,55A5F6AB-4558-40AB-93B0-C6C9443709A9
90511,04:26.2,Browsed,141,2157,Social psychology,5,1,5,Cancelled,55A5F6AB-4558-40AB-93B0-C6C9443709A9
90512,04:26.2,Purchased,402,4433,Contexts of international politics,5,1,5,Completed,55A5F6AB-4558-40AB-93B0-C6C9443709A9
90513,18:25.9,Browsed,223,12861,The medical malpractice case,5,1,5,Cancelled,982EF155-4D03-45BF-B60F-E5F70CB444FC
